name|phone num|rating|primary industry|genre|url|city|zipcode|state|address|borough|country|address remark
Fusha Japanese|(212) 752-8883|3.5 star rating|restaurant|JapaneseAsian Fusion|/biz/fusha-japanese-new-york-2|Midtown East|10022|NY|1065 1st AveNew York, NY 10022|Manhattan|US|
Pizza 33|(212) 545-9191|3.5 star rating|restaurant|Pizza|/biz/pizza-33-new-york-4|Midtown East, Murray Hill, Kips Bay|10016|NY|489 3rd AveNew York, NY 10016|Manhattan|US|
Inside Park at St Bart’s|(212) 593-3333|3.0 star rating|restaurant|American (New)Bars|/biz/inside-park-at-st-barts-new-york-2|Midtown East|10022|NY|325 Park AveNew York, NY 10022|Manhattan|US|
Ali Baba’s Terrace|(212) 888-8622|3.0 star rating|restaurant|TurkishMediterranean|/biz/ali-babas-terrace-new-york|Midtown East|10017|NY|862 2nd AveNew York, NY 10017|Manhattan|US|
Bistango|(212) 888-4121|4.0 star rating|restaurant|ItalianGluten-FreeCocktail Bars|/biz/bistango-new-york-8|Midtown East|10022|NY|145 E 50th StNew York, NY 10022|Manhattan|US|
Cafe 42|(212) 682-4242|3.5 star rating|restaurant|DelisCafes|/biz/cafe-42-new-york|Midtown East|10017|NY|20 E 42nd StNew York, NY 10017|Manhattan|US|
Wild Ginger|(212) 829-8000|3.0 star rating|restaurant|ThaiJapanese|/biz/wild-ginger-new-york-3|Midtown East|10022|NY|226 E 51st StNew York, NY 10022|Manhattan|US|
Nino’s Positano|(212) 355-5540|3.0 star rating|restaurant|Italian|/biz/ninos-positano-new-york|Midtown East|10017|NY|890 2nd AveNew York, NY 10017|Manhattan|US|
Muscle Maker Grill|(646) 895-9533|4.0 star rating|restaurant|American (New)SaladGluten-Free|/biz/muscle-maker-grill-new-york-8|Midtown East|10022|NY|1099 2nd AveNew York, NY 10022|Manhattan|US|
Eamonn’s Bar & Grill|(212) 867-9013|3.0 star rating|restaurant|American (Traditional)Bars|/biz/eamonns-bar-and-grill-new-york|Midtown East|10017|NY|9 E 45th StNew York, NY 10017|Manhattan|US|
Gente|(212) 557-5555|3.5 star rating|restaurant|Italian|/biz/gente-new-york-2|Midtown East|10017|NY|153 E 45th StNew York, NY 10017|Manhattan|US|
Pizza Da Solo|(212) 602-1808|3.5 star rating|restaurant|PizzaKosherItalian|/biz/pizza-da-solo-new-york|Midtown East|10022|NY|550 Madison AveNew York, NY 10022|Manhattan|US|
Dong Chun Hong|(212) 268-7888|3.5 star rating|restaurant|ChineseKorean|/biz/dong-chun-hong-new-york|Koreatown, Midtown East, Midtown West|10001|NY|312 5th AveNew York, NY 10001|Manhattan|US|
Obika Mozzarella Bar|(212) 355-2217|3.5 star rating|restaurant|ItalianBars|/biz/obika-mozzarella-bar-new-york-4|Midtown East|10022|NY|590 Madison AveNew York, NY 10022|Manhattan|US|
Evergreen on 38 St|(212) 448-1199|3.0 star rating|restaurant|Chinese|/biz/evergreen-on-38-st-new-york|Midtown East|10016|NY|10 E 38th StNew York, NY 10016|Manhattan|US|
Five Guys Burgers and Fries|(646) 783-5060|3.5 star rating|restaurant|BurgersFast Food|/biz/five-guys-burgers-and-fries-new-york-4|Midtown East|10017|NY|690 3rd AveNew York, NY 10017|Manhattan|US|
Bloom’s Tavern|(212) 308-9400|3.5 star rating|restaurant|PubsIrish|/biz/blooms-tavern-new-york|Midtown East|10022|NY|208 E 58th StNew York, NY 10022|Manhattan|US|
Best Pizza On 1st Avenue|(212) 644-8400|3.5 star rating|restaurant|PizzaFood|/biz/best-pizza-on-1st-avenue-new-york|Midtown East|10022|NY|1038 1st AveNew York, NY 10022|Manhattan|US|
Mishima Restaurant|(212) 532-9596|3.5 star rating|restaurant|Japanese|/biz/mishima-restaurant-new-york|Midtown East|10016|NY|164 Lexington AveNew York, NY 10016|Manhattan|US|
Butterfish|(212) 729-1819|3.5 star rating|restaurant|JapaneseKosher|/biz/butterfish-manhattan|Midtown East|10022|NY|550 Madison AveManhattan, NY 10022|Manhattan|US|
Kitto|(212) 759-4880|3.5 star rating|restaurant|JapaneseAsian Fusion|/biz/kitto-new-york|Midtown East|10017|NY|16 E 48th StNew York, NY 10017|Manhattan|US|
FIKA|(212) 867-3338|3.5 star rating|restaurant|Coffee & TeaCafesBakeries|/biz/fika-new-york-23|Midtown East, Murray Hill|10168|NY|380 Lexington AveNew York, NY 10168|Manhattan|US|
Pip’s Place|(646) 823-9393|3.5 star rating|restaurant|Gluten-FreeBakeries|/biz/pips-place-new-york-2|Midtown East, Murray Hill|10016|NY|127 E 39th StNew York, NY 10016|Manhattan|US|
‘wichcraft|(212) 780-0577|3.5 star rating|restaurant|Sandwiches|/biz/wichcraft-manhattan-9|Midtown East, Kips Bay, Stuyvesant Town|11210|NY|440 E 29th StManhattan, NY 11210|Manhattan|US|
DeGrezia Ristorante|(212) 750-5353|4.0 star rating|restaurant|Italian|/biz/degrezia-ristorante-new-york|Midtown East|10022|NY|231 E 50th StNew York, NY 10022|Manhattan|US|
Alfredo 100|(212) 688-1999|3.0 star rating|restaurant|Italian|/biz/alfredo-100-new-york|Midtown East|10022|NY|7 E 54th StNew York, NY 10022|Manhattan|US|
Po|(212) 645-2189|4.0 star rating|restaurant|Italian|/biz/po-new-york-3|Midtown East, Kips Bay|10014|NY|31 Cornelia StNew York, NY 10014|Manhattan|US|
Talent Thai Kitchen|(212) 725-8888|3.5 star rating|restaurant|Thai|/biz/talent-thai-kitchen-new-york|Midtown East, Murray Hill, Kips Bay|10016|NY|210 E 34th StNew York, NY 10016|Manhattan|US|
RARE View Rooftop|(212) 481-1999|3.5 star rating|restaurant|Cocktail BarsBreakfast & BrunchBurgers|/biz/rare-view-rooftop-new-york|Midtown East, Murray Hill|10016|NY|303 Lexington AveNew York, NY 10016|Manhattan|US|
Benjamin Restaurant & Bar|(212) 889-0750|3.0 star rating|restaurant|American (Traditional)PizzaBars|/biz/benjamin-restaurant-and-bar-new-york|Midtown East, Murray Hill, Kips Bay|10016|NY|603 2nd AveNew York, NY 10016|Manhattan|US|
Dolcino Restaurant|(212) 448-9505|3.5 star rating|restaurant|Italian|/biz/dolcino-restaurant-new-york-2|Midtown East, Kips Bay|10016|NY|517 2nd AveNew York, NY 10016|Manhattan|US|
Grand Sichuan Eastern|(212) 355-5855|3.5 star rating|restaurant|Chinese|/biz/grand-sichuan-eastern-new-york|Midtown East|10022|NY|1049 2nd AveNew York, NY 10022|Manhattan|US|
Dishes|(212) 421-5511|3.5 star rating|restaurant|Sandwiches|/biz/dishes-new-york-2|Midtown East|10022|NY|399 Park AveNew York, NY 10022|Manhattan|US|
Chipotle Mexican Grill|(212) 755-9754|3.5 star rating|restaurant|MexicanFast Food|/biz/chipotle-mexican-grill-new-york-56|Midtown East|10001|NY|150 E 52nd StNew York, NY 10001|Manhattan|US|
Jimbo’s Hamburger Place|(212) 355-6120|3.5 star rating|restaurant|American (Traditional)Burgers|/biz/jimbos-hamburger-place-new-york|Midtown East|10022|NY|991 1st AveNew York, NY 10022|Manhattan|US|
Noodle Den|(212) 644-8989|3.5 star rating|restaurant|Thai|/biz/noodle-den-new-york|Midtown East, Flatiron|10016|NY|435 Park Ave SNew York, NY 10016|Manhattan|US|
Amaze|(212) 986-5555|3.0 star rating|restaurant|LoungesAsian FusionPubs|/biz/amaze-new-york|Midtown East|10017|NY|694 3rd AveNew York, NY 10017|Manhattan|US|
Toasties East|(212) 888-7893|3.5 star rating|restaurant|Sandwiches|/biz/toasties-east-new-york|Midtown East|10022|NY|924 3rd AveNew York, NY 10022|Manhattan|US|
Bread and Butter|(212) 683-0444|3.0 star rating|restaurant|SandwichesDelis|/biz/bread-and-butter-new-york-5|Midtown East, Flatiron|10016|NY|419 Park Ave SNew York, NY 10016|Manhattan|US|
Aroma Espresso Bar|(212) 557-1010|3.5 star rating|restaurant|Coffee & TeaVeganBreakfast & Brunch|/biz/aroma-espresso-bar-new-york-3|Midtown East|10017|NY|205 E 42nd StNew York, NY 10017|Manhattan|US|
Cafe SFA|(212) 940-4080|4.0 star rating|restaurant|Cafes|/biz/cafe-sfa-new-york-2|Midtown East|10022|NY|611 5th Ave,  8th FlNew York, NY 10022|Manhattan|US|
Forty Carrots|(212) 705-3085|4.0 star rating|restaurant|Breakfast & BrunchDessertsIce Cream & Frozen Yogurt|/biz/forty-carrots-new-york-2|Midtown East|10022|NY|141-199 E 59th StNew York, NY 10022|Manhattan|US|
Murray Hill Market|(212) 725-4200|3.5 star rating|restaurant|Coffee & TeaDelisConvenience Stores|/biz/murray-hill-market-new-york|Midtown East, Murray Hill, Kips Bay|10016|NY|34th Lexington AveNew York, NY 10016|Manhattan|US|
SoomSoom|(212) 355-6888|3.5 star rating|restaurant|KosherMiddle EasternVegetarian|/biz/soomsoom-new-york|Midtown East|10022|NY|672 Lexington AveNew York, NY 10022|Manhattan|US|
Sen-nin|(212) 889-2208|3.5 star rating|restaurant|JapaneseSushi Bars|/biz/sen-nin-new-york|Midtown East, Murray Hill|10016|NY|30 E 33rd StNew York, NY 10016|Manhattan|US|
Sasabune Express||4.0 star rating|restaurant|Sushi Bars|/biz/sasabune-express-new-york|Midtown East|10022|NY|322 E 59 StNew York, NY 10022|Manhattan|US|
Hop Won Restaurant|(212) 867-4996|3.5 star rating|restaurant|Chinese|/biz/hop-won-restaurant-new-york|Midtown East|10017|NY|139 E 45th StNew York, NY 10017|Manhattan|US|
Umi Sushi|(212) 888-8101|4.0 star rating|restaurant|Sushi Bars|/biz/umi-sushi-manhattan|Midtown East|10022|NY|303 E 56th StManhattan, NY 10022|Manhattan|US|
Cafe Today|(212) 308-3206|4.0 star rating|restaurant|SandwichesCafesBuffets|/biz/cafe-today-new-york|Midtown East|10022|NY|575 Lexington AveNew York, NY 10022|Manhattan|US|
Jackson Hole|(212) 679-3264|3.5 star rating|restaurant|BurgersAmerican (Traditional)|/biz/jackson-hole-new-york-4|Midtown East, Murray Hill|10016|NY|521 3rd AveNew York, NY 10016|Manhattan|US|
Cibo|(212) 681-1616|3.5 star rating|restaurant|Breakfast & BrunchItalianCaterers|/biz/cibo-new-york|Midtown East, Murray Hill|10017|NY|767 2nd AveNew York, NY 10017|Manhattan|US|
Spreads Sandwich Shop|(212) 758-5555|3.5 star rating|restaurant|SandwichesSaladBreakfast & Brunch|/biz/spreads-sandwich-shop-new-york-2|Midtown East|10016|NY|441 Park Ave SNew York, NY 10016|Manhattan|US|
Madison & Vine|(212) 867-5535|3.0 star rating|restaurant|Wine BarsAmerican (New)|/biz/madison-and-vine-new-york|Midtown East, Murray Hill|10017|NY|299 Madison AveNew York, NY 10017|Manhattan|US|
Palm Restaurant Too|(212) 697-5198|3.5 star rating|restaurant|SteakhousesSeafood|/biz/palm-restaurant-too-new-york|Midtown East|10017|NY|840 2nd AveNew York, NY 10017|Manhattan|US|
Brother Jimmy’s BBQ|(212) 779-7427|3.0 star rating|restaurant|Barbeque|/biz/brother-jimmys-bbq-new-york-4|Midtown East, Kips Bay|10016|NY|181 Lexington AveNew York, NY 10016|Manhattan|US|
Joy Curry & Tandoor|(212) 490-1277|3.5 star rating|restaurant|Indian|/biz/joy-curry-and-tandoor-new-york-2|Midtown East|10017|NY|148 E 46th StNew York, NY 10017|Manhattan|US|
The National Bar and Dining Rooms|(212) 715-2400|3.0 star rating|restaurant|American (New)Breakfast & BrunchBrasseries|/biz/the-national-bar-and-dining-rooms-new-york-2|Midtown East|10022|NY|557 Lexington AveNew York, NY 10022|Manhattan|US|
Grk|(212) 204-8598|3.5 star rating|restaurant|Ethnic FoodIce Cream & Frozen YogurtGreek|/biz/grk-new-york-2|Midtown East|10017|NY|451 Lexington AveNew York, NY 10017|Manhattan|US|
Le Colonial|(212) 752-0808|3.5 star rating|restaurant|VietnameseLounges|/biz/le-colonial-new-york|Midtown East|10022|NY|149 E 57th StNew York, NY 10022|Manhattan|US|
Cornerstone Tavern|(212) 888-7403|3.5 star rating|restaurant|American (Traditional)Sports BarsKaraoke|/biz/cornerstone-tavern-new-york-2|Midtown East|10022|NY|961 2nd AveNew York, NY 10022|Manhattan|US|
El Rio Grande|(212) 867-0922|3.5 star rating|restaurant|MexicanBars|/biz/el-rio-grande-new-york|Midtown East, Murray Hill|10016|NY|160 E 38th StNew York, NY 10016|Manhattan|US|
Au Bon Pain|(212) 355-4815|4.5 star rating|restaurant|BakeriesSandwiches|/biz/au-bon-pain-manhattan-2|Midtown East|10022|NY|599 Lexington AveManhattan, NY 10022|Manhattan|US|
Europa Cafe|(212) 355-4113|3.5 star rating|restaurant|SandwichesDessertsCoffee & Tea|/biz/europa-cafe-new-york-14|Midtown East|10022|NY|11 E 55th StNew York, NY 10022|Manhattan|US|
Giuseppe’s Pizza|(212) 683-4721|3.5 star rating|restaurant|Pizza|/biz/giuseppes-pizza-new-york|Midtown East, Murray Hill|10016|NY|341 Lexington AveNew York, NY 10016|Manhattan|US|
Bobby Van’s Steakhouse|(212) 207-8050|3.5 star rating|restaurant|SteakhousesAmerican (Traditional)Seafood|/biz/bobby-vans-steakhouse-new-york-11|Midtown East|10022|NY|131 East 54th StreetNew York, NY 10022|Manhattan|US|
Indigo Indian Bistro|(212) 421-1919|3.5 star rating|restaurant|Indian|/biz/indigo-indian-bistro-new-york-2|Midtown East|10022|NY|357 E 50th StNew York, NY 10022|Manhattan|US|
Sushi You|(212) 752-2987|4.0 star rating|restaurant|Sushi BarsJapanese|/biz/sushi-you-new-york|Midtown East|10022|NY|246 E 51st StNew York, NY 10022|Manhattan|US|
Caviar Russe|(212) 980-5908|4.0 star rating|restaurant|American (New)Seafood|/biz/caviar-russe-new-york|Midtown East|10022|NY|538 Madison AveNew York, NY 10022|Manhattan|US|
Roast Kitchen|(212) 776-4395|3.0 star rating|restaurant|American (New)|/biz/roast-kitchen-new-york-11|Midtown East|10022|NY|58 E 56th StNew York, NY 10022|Manhattan|US|
Audrey Lounge and Cafe|(212) 686-1600|4.0 star rating|restaurant|American (New)LoungesCoffee & Tea|/biz/audrey-lounge-and-cafe-new-york|Midtown East, Murray Hill|10016|NY|120 E 39th StNew York, NY 10016|Manhattan|US|
Cafe Galet||4.5 star rating|restaurant|Coffee & TeaCafesBakeries|/biz/cafe-galet-manhattan|Midtown East, Murray Hill|10016|NY|28 E 33rd StManhattan, NY 10016|Manhattan|US|
Angus Club Steakhouse|(212) 588-1585|4.0 star rating|restaurant|SteakhousesSeafoodSalad|/biz/angus-club-steakhouse-new-york|Midtown East|10022|NY|135 E 55th StNew York, NY 10022|Manhattan|US|
The Morgan Dining Room|(212) 683-2130|4.0 star rating|restaurant|American (New)|/biz/the-morgan-dining-room-new-york|Midtown East, Murray Hill|10016|NY|225 Madison AveNew York, NY 10016|Manhattan|US|
Bill’s Food and Drink|(212) 518-2727|3.5 star rating|restaurant|American (New)Venues & Event Spaces|/biz/bills-food-and-drink-new-york|Midtown East|10022|NY|57 E 54th StNew York, NY 10022|Manhattan|US|
The LCL: Bar & Kitchen|(212) 405-4399|3.0 star rating|restaurant|American (New)|/biz/the-lcl-bar-and-kitchen-new-york|Midtown East, Murray Hill|10017|NY|212 E 42nd StNew York, NY 10017|Manhattan|US|
Cinema|(212) 689-9022|3.0 star rating|restaurant|American (New)|/biz/cinema-new-york-4|Midtown East, Murray Hill, Kips Bay|10016|NY|505 3rd AveNew York, NY 10016|Manhattan|US|
Manhattan Espresso Cafe|(212) 832-3010|4.0 star rating|restaurant|Coffee & TeaCreperies|/biz/manhattan-espresso-cafe-new-york|Midtown East|10017|NY|146 E 49th StNew York, NY 10017|Manhattan|US|
Le Pain Quotidien|(212) 922-2976|3.5 star rating|restaurant|BakeriesCoffee & TeaBreakfast & Brunch|/biz/le-pain-quotidien-new-york-72|Midtown East|10017|NY|16 E 44th StNew York, NY 10017|Manhattan|US|
Hakubai|(212) 885-7000|4.0 star rating|restaurant|Japanese|/biz/hakubai-new-york|Midtown East, Murray Hill|10016|NY|66 Park AveNew York, NY 10016|Manhattan|US|
Cipriani|(212) 499-0599|3.5 star rating|restaurant|ItalianSpecialty FoodIrish|/biz/cipriani-new-york-2|Midtown East, Murray Hill|10017|NY|110 E 42nd StNew York, NY 10017|Manhattan|US|
Angelo’s Pizza|(212) 521-3600|3.5 star rating|restaurant|Pizza|/biz/angelos-pizza-new-york-2|Midtown East|10022|NY|1043 2nd AveNew York, NY 10022|Manhattan|US|
Taksim Square|(212) 421-3004|3.5 star rating|restaurant|TurkishHalal|/biz/taksim-square-new-york-2|Midtown East|10022|NY|1030 2nd AveNew York, NY 10022|Manhattan|US|
Patsy’s Pizzeria|(212) 878-9600|3.5 star rating|restaurant|ItalianPizza|/biz/patsys-pizzeria-new-york-10|Midtown East|10017|NY|801 2nd AveNew York, NY 10017|Manhattan|US|
Pret A Manger|(646) 360-1630|4.0 star rating|restaurant|SandwichesCoffee & TeaBreakfast & Brunch|/biz/pret-a-manger-new-york-28|Midtown East, Murray Hill|10016|NY|2 Park AvenueNew York, NY 10016|Manhattan|US|
Norikoh|(646) 918-6778|3.5 star rating|restaurant|Sushi BarsJapaneseAsian Fusion|/biz/norikoh-new-york|Midtown East|10016|NY|10 E 39 StNew York, NY 10016|Manhattan|US|
Cellini Restaurant|(212) 751-1555|4.0 star rating|restaurant|Italian|/biz/cellini-restaurant-new-york|Midtown East|10022|NY|65 E 54th StNew York, NY 10022|Manhattan|US|
Alcala Restaurant|(212) 370-1866|3.5 star rating|restaurant|SpanishBasque|/biz/alcala-restaurant-new-york|Midtown East|10017|NY|246 E 44th StNew York, NY 10017|Manhattan|US|
Maggie’s Place|(212) 753-5757|3.5 star rating|restaurant|PubsAmerican (New)|/biz/maggies-place-new-york|Midtown East|10017|NY|21 E 47th StNew York, NY 10017|Manhattan|US|
Roast Kitchen|(212) 753-6587|3.5 star rating|restaurant|SaladAmerican (Traditional)|/biz/roast-kitchen-new-york-5|Midtown East|10017|NY|423 Madison AveNew York, NY 10017|Manhattan|US|
Fresco by Scotto|(212) 935-3434|3.5 star rating|restaurant|Italian|/biz/fresco-by-scotto-new-york|Midtown East|10022|NY|34 E 52nd StNew York, NY 10022|Manhattan|US|
Seo Japanese Restaurant|(212) 355-7722|3.5 star rating|restaurant|JapaneseSushi Bars|/biz/seo-japanese-restaurant-new-york|Midtown East|10017|NY|249 E 49th StNew York, NY 10017|Manhattan|US|
‘wichcraft|(212) 780-0577|3.5 star rating|restaurant|Sandwiches|/biz/wichcraft-new-york-16|Midtown East, Midtown West|10017|NY|555 5th AveNew York, NY 10017|Manhattan|US|
Essen Fast Slow Food|(212) 689-0800|3.5 star rating|restaurant|BagelsDelis|/biz/essen-fast-slow-food-new-york-2|Midtown East|10017|NY|290 Madison AveNew York, NY 10017|Manhattan|US|
Henry’s Rooftop Bar|(212) 755-1400|3.5 star rating|restaurant|American (New)Bars|/biz/henrys-rooftop-bar-new-york|Midtown East|10017|NY|501 Lexington AveNew York, NY 10017|Manhattan|US|
Hummus Kitchen|(212) 696-0055|3.5 star rating|restaurant|Middle EasternKosher|/biz/hummus-kitchen-new-york-5|Midtown East, Kips Bay|10016|NY|444 3rd AveNew York, NY 10016|Manhattan|US|
Jameson’s Bar and Restaurant|(212) 588-0146|3.5 star rating|restaurant|PubsIrishGastropubs|/biz/jamesons-bar-and-restaurant-new-york|Midtown East|10022|NY|975 2nd AveNew York, NY 10022|Manhattan|US|
Pershing Square|(212) 286-9600|3.0 star rating|restaurant|American (Traditional)Breakfast & Brunch|/biz/pershing-square-new-york|Midtown East, Murray Hill|10017|NY|90 E 42nd StNew York, NY 10017|Manhattan|US|
Pietros Ristorante|(212) 682-9760|3.5 star rating|restaurant|SteakhousesItalian|/biz/pietros-ristorante-new-york|Midtown East|10017|NY|232 E 43rd StNew York, NY 10017|Manhattan|US|
Armani Ristorante|(212) 207-1902|3.5 star rating|restaurant|Italian|/biz/armani-ristorante-new-york|Midtown East|10022|NY|717 5th AveNew York, NY 10022|Manhattan|US|
Rossini’s|(212) 683-0135|3.5 star rating|restaurant|Italian|/biz/rossinis-new-york|Midtown East, Murray Hill|10016|NY|108 E 38th StNew York, NY 10016|Manhattan|US|
Nanni’s Restaurant|(212) 697-4161|3.5 star rating|restaurant|Italian|/biz/nannis-restaurant-new-york-2|Midtown East|10017|NY|146 E 46th StNew York, NY 10017|Manhattan|US|
Peking Duck House|(212) 759-8260|3.5 star rating|restaurant|Chinese|/biz/peking-duck-house-new-york-2|Midtown East|10022|NY|236 E 53rd StNew York, NY 10022|Manhattan|US|
Cafe Joul|(212) 759-3131|3.5 star rating|restaurant|FrenchBarsAmerican (New)|/biz/cafe-joul-new-york|Midtown East|10022|NY|1070 1st AveNew York, NY 10022|Manhattan|US|
Crimson & Rye|(212) 687-6692|3.5 star rating|restaurant|Cocktail BarsAmerican (New)|/biz/crimson-and-rye-new-york|Midtown East|10022|NY|198 E 54th StNew York, NY 10022|Manhattan|US|
Tanaka Sushi|(212) 308-6976|3.5 star rating|restaurant|Sushi Bars|/biz/tanaka-sushi-new-york|Midtown East|10022|NY|222 E 51st StNew York, NY 10022|Manhattan|US|
California Pizza Kitchen|(212) 685-6700|3.5 star rating|restaurant|PizzaAmerican (Traditional)|/biz/california-pizza-kitchen-new-york-2|Midtown East, Flatiron|10016|NY|440 Park Ave SNew York, NY 10016|Manhattan|US|
Morton’s The Steakhouse|(212) 972-3315|4.0 star rating|restaurant|SteakhousesAmerican (Traditional)|/biz/mortons-the-steakhouse-new-york-2|Midtown East|10017|NY|551 5th AveNew York, NY 10017|Manhattan|US|
Papillon Bistro & Bar|(212) 754-9006|3.0 star rating|restaurant|FrenchPubs|/biz/papillon-bistro-and-bar-new-york|Midtown East|10022|NY|22 E 54th StNew York, NY 10022|Manhattan|US|
Docks Oyster Bar and Seafood Grill|(212) 986-8080|3.5 star rating|restaurant|SeafoodBars|/biz/docks-oyster-bar-and-seafood-grill-new-york|Midtown East, Murray Hill|10017|NY|633 3rd AveNew York, NY 10017|Manhattan|US|
Little Italy|(212) 687-3660|3.5 star rating|restaurant|Pizza|/biz/little-italy-new-york|Midtown East|10175|NY|1 E 43rd StNew York, NY 10175|Manhattan|US|
